HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Cabin_deck,Cabin_number,Cabin_side,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0,6511,G,1055,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,6511,G,1055,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,6512,A,80,S,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,6512,A,80,S,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,28.0,False,0.0,8.168486417126681,0.6931471805599453,7.982757702011113,7.71289096149013,0,6512,A,80,S,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Mars,False,TRAPPIST-1e,20.0,False,4.060443010546419,0.0,7.078341579557671,0.0,0.0,0,6513,F,1244,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,55 Cancri e,28.0,True,2.995732273553991,3.1354942159291497,7.99799931797973,8.189799618728228,5.0689042022202315,0,6514,B,251,S,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,42.0,False,0.0,8.739536422559677,0.0,9.29771001811309,1.6094379124341003,0,6514,B,251,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Earth,False,PSO J318.5-22,32.0,False,5.963579343618446,0.0,0.0,6.0867747269123065,0.0,0,6517,F,1350,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,19.0,False,0.0,1.6094379124341003,0.0,7.487733761436444,1.3862943611198906,0,6520,G,1060,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,55 Cancri e,20.0,False,0.0,0.0,6.573680166960646,1.0986122886681098,0.0,1,6522,F,1245,S,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,1,6523,F,1246,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,21.0,False,0.0,3.044522437723423,7.340186835320115,4.394449154672439,6.240275845170769,0,6525,F,1248,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,6525,G,1061,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,6525,G,1061,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,6526,G,1056,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,0,6526,G,1056,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,1,6529,G,1063,S,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,31.0,False,4.852030263919617,4.343805421853684,6.884486652042782,4.77912349311153,0.0,0,6530,E,436,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,6531,G,1064,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,35.0,False,6.648984550024776,0.0,5.214935757608986,0.0,0.0,0,6535,E,415,P,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Europa,False,TRAPPIST-1e,44.0,False,0.0,6.709304340258298,6.728628613084702,5.58724865840025,8.308199063206446,0,6539,C,242,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,13.0,False,0.0,6.51025834052315,0.0,2.1972245773362196,0.0,1,6540,G,1059,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,21.0,False,0.0,6.576469569048224,0.0,0.0,0.0,0,6541,F,1356,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,TRAPPIST-1e,37.0,False,0.0,8.43750042250699,5.8289456176102075,7.605392364814935,5.170483995038151,1,6544,C,243,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,25.0,False,0.0,7.217443431696533,0.0,7.145196134997171,0.0,1,6545,F,1250,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,34.0,False,5.43372200355424,0.0,5.017279836814924,2.772588722239781,0.6931471805599453,0,6546,G,1060,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Mars,False,55 Cancri e,21.0,False,6.759255270663693,0.0,5.739792912179234,0.0,0.0,0,6547,F,1358,P,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,38.0,False,5.981414211254481,6.943122422819428,0.0,0.0,1.6094379124341003,1,6548,G,1065,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,31.0,False,7.590852123688581,0.0,1.0986122886681098,4.727387818712341,0.0,0,6549,F,1251,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,61.0,False,7.042286171939743,0.0,6.364750756851911,0.0,0.0,0,6549,D,198,S,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,20.0,False,0.0,6.336825731146441,3.258096538021482,5.0689042022202315,4.143134726391533,0,6552,G,1061,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,6.61338421837956,0,6553,F,1360,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,6556,F,1362,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,1,6556,F,1362,P,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,55 Cancri e,38.0,False,0.0,5.308267697401205,0.0,7.1770187659099,8.315321775377567,0,6557,E,417,P,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,TRAPPIST-1e,31.0,False,1.3862943611198906,0.0,0.0,6.617402977974478,3.784189633918261,1,6558,F,1363,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,41.0,False,6.551080335043404,0.0,0.0,1.0986122886681098,3.4657359027997265,1,6560,F,1253,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,TRAPPIST-1e,29.0,False,2.995732273553991,8.497194544909547,1.9459101490553132,8.752265313595721,7.6290038896529575,0,6561,B,253,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,6561,B,253,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,3.1780538303479458,3.4339872044851463,6.704414354964107,0,6562,F,1364,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,6.740519359606223,1.6094379124341003,6.154858094016418,1,6563,F,1254,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,30.0,False,0.0,4.820281565605037,0.0,0.6931471805599453,6.665683717782408,0,6563,G,1067,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,False,TRAPPIST-1e,40.0,False,7.641084249174914,0.6931471805599453,0.0,0.0,3.258096538021482,0,6565,E,437,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,False,TRAPPIST-1e,59.0,False,4.844187086458591,0.0,4.852030263919617,2.4849066497880004,7.2399325913204695,0,6565,F,1255,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0,6567,G,1063,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,41.0,False,2.9444389791664403,5.419972597725881,3.58351893845611,0.0,6.740519359606223,0,6567,F,1365,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,36.0,False,6.54534966033442,5.319857292597476,0.0,0.0,0.0,0,6568,F,1366,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,1,6569,G,1064,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,6.812345094177479,0.0,0,6570,G,1068,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,24.0,False,0.0,1.6094379124341003,5.820082930352362,5.720311776607412,0.0,0,6572,F,1256,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,50.0,False,0.0,6.799055862058796,0.6931471805599453,0.0,1.791759469228055,1,6573,F,1257,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,TRAPPIST-1e,22.0,False,0.0,5.817111159963204,0.0,6.70808408385307,8.011355109161286,0,6574,A,65,P,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0,6578,E,438,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,6578,F,1259,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,56.0,False,0.0,6.406879986069314,0.0,5.19295685089021,0.0,0,6580,G,1066,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,False,55 Cancri e,25.0,False,0.0,7.338888133838879,4.584967478670572,6.274762021241939,3.58351893845611,0,6582,A,66,P,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,13.0,False,0.0,4.61512051684126,9.4136076932856,1.9459101490553132,4.394449154672439,1,6583,B,254,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,False,55 Cancri e,53.0,False,0.0,7.865955413933502,0.0,7.065613363597717,0.0,1,6583,B,254,S,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,6585,G,1071,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,18.0,False,5.66988092298052,7.501082124259871,1.3862943611198906,1.0986122886681098,1.0986122886681098,1,6585,F,1260,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,38.0,False,4.7535901911063645,4.836281906951478,0.0,5.313205979041787,0.0,1,6588,G,1073,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,6588,G,1073,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,6590,B,217,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,56.0,False,0.0,9.515027043243787,0.0,1.0986122886681098,8.316055720364643,1,6590,B,217,P,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,47.0,False,5.655991810819852,6.398594934535208,1.3862943611198906,0.0,6.46302945692067,0,6591,F,1261,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,6592,F,1262,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,PSO J318.5-22,24.0,False,0.0,4.219507705176107,6.495265555937008,0.0,0.0,1,6593,F,1370,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,26.0,False,0.0,6.502790045915623,0.0,0.0,4.07753744390572,0,6593,F,1370,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,6594,G,1067,P,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,35.0,False,4.634728988229636,6.660575149839686,1.9459101490553132,0.0,0.0,1,6595,G,1074,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,6598,F,1263,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,1,6599,C,245,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,TRAPPIST-1e,24.0,False,1.0986122886681098,0.0,0.0,3.970291913552122,6.459904454377535,0,6601,F,1372,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,62.0,False,4.553876891600541,5.5909869805108565,7.758760544157663,4.553876891600541,0.0,1,6602,F,1265,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Mars,False,TRAPPIST-1e,25.0,False,4.23410650459726,0.0,8.216358332386156,0.0,0.0,1,6603,D,208,P,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,1,6604,C,205,P,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Earth,False,PSO J318.5-22,25.0,False,5.117993812416755,0.0,6.255750041753367,0.0,0.0,0,6606,F,1266,S,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,21.0,False,6.3784261836515865,0.0,2.8903717578961645,0.0,7.3453648404168685,0,6608,F,1374,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0,6609,E,420,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Earth,False,55 Cancri e,41.0,False,6.455198563340122,0.0,2.0794415416798357,0.0,0.0,1,6611,E,421,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0,6611,G,1069,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,PSO J318.5-22,20.0,False,0.0,4.51085950651685,6.331501849893691,1.0986122886681098,0.0,1,6611,F,1375,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,6613,G,1078,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,6614,F,1268,S,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,20.0,False,7.837159650001675,0.6931471805599453,0.0,4.0943445622221,2.3978952727983707,1,6616,F,1377,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Europa,False,TRAPPIST-1e,35.0,False,5.846438775057725,8.415160465851086,0.0,0.0,6.045005314036012,1,6618,C,246,S,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Earth,False,PSO J318.5-22,22.0,False,0.0,4.7535901911063645,5.6131281063880705,5.29414981585542,5.389071729816501,1,6620,G,1079,S,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,55 Cancri e,43.0,False,0.0,0.0,6.466144724237619,0.0,2.1972245773362196,1,6621,F,1378,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,55 Cancri e,54.0,False,6.6240652277998935,0.0,3.8066624897703196,2.70805020110221,0.0,0,6622,G,1070,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1,6622,G,1070,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1,6623,B,218,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Earth,False,TRAPPIST-1e,44.0,False,7.069874128458572,0.0,2.6390573296152584,6.466144724237619,6.212606095751519,0,6624,G,1071,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,1,6625,G,1072,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,55 Cancri e,15.0,False,1.3862943611198906,6.75110146893676,3.1780538303479458,0.0,0.0,0,6625,F,1379,P,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0,6626,G,1073,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,5.60947179518496,5.978885764901122,3.9318256327243257,0,6628,F,1381,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,19.0,False,0.0,6.951772164398911,0.0,1.0986122886681098,1.6094379124341003,1,6630,F,1270,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Europa,False,TRAPPIST-1e,27.0,False,0.0,7.545389749611823,0.0,7.681560362559537,0.0,0,6631,C,208,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,6633,B,255,S,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,1,6634,B,219,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,1,6634,B,229,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,17.0,False,0.0,7.200424892944957,3.295836866004329,5.501258210544727,2.772588722239781,0,6635,C,209,P,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Europa,False,55 Cancri e,45.0,False,0.0,5.749392985908253,7.491087593534876,6.028278520230698,7.424165281042028,0,6635,C,209,P,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Mars,False,TRAPPIST-1e,27.0,False,7.113956109566034,0.0,0.0,0.0,0.0,0,6637,F,1271,S,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0,6638,G,1074,P,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1,6639,G,1075,P,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,6641,C,247,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,1,6641,C,247,S,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Earth,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,6642,G,1081,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,20.0,False,0.0,1.9459101490553132,3.2188758248682006,0.0,6.511745329644728,0,6643,F,1272,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,6645,G,1083,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,6646,G,1084,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,PSO J318.5-22,29.0,False,1.0986122886681098,1.3862943611198906,7.31455283232408,3.295836866004329,0.0,1,6647,F,1273,S,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,16.0,False,5.497232539259716,0.0,5.583496308781699,0.0,0.0,0,6649,F,1274,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Earth,False,TRAPPIST-1e,48.0,False,2.5649493574615367,0.0,0.0,0.0,6.680854678790215,0,6650,G,1077,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,PSO J318.5-22,39.0,False,0.0,4.248495242049359,3.4011973816621555,6.052089168924417,2.9444389791664403,0,6652,F,1283,P,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,6654,G,1086,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,1,6654,G,1086,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,6654,G,1086,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,6655,E,422,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,6656,B,221,P,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,6659,F,1383,P,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,47.0,False,6.3818160174060985,0.0,3.871201010907891,1.3862943611198906,3.9889840465642745,0,6660,F,1384,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,6662,G,1087,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,6662,G,1087,S,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,6662,G,1087,S,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Earth,False,TRAPPIST-1e,20.0,False,5.998936561946683,3.258096538021482,2.302585092994046,5.924255797414532,0.0,0,6663,G,1079,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Earth,False,TRAPPIST-1e,35.0,False,4.51085950651685,0.0,6.486160788944089,3.784189633918261,2.833213344056216,0,6663,F,1385,P,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,6.71901315438526,0.0,0.0,1,6664,G,1088,S,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,6665,B,222,P,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,18.0,False,1.6094379124341003,7.198931240688173,0.0,0.0,5.209486152841421,0,6665,B,222,P,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,1,6665,B,222,P,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Europa,False,55 Cancri e,35.0,False,0.0,7.826044013518965,0.0,0.0,8.61195776786066,0,6665,B,222,P,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,1,6667,C,248,S,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
