Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Cabin_number,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
39.0,0.0,7.311218384419629,0.0,4.948759890378168,5.950642552587727,634,135,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
49.0,1.6094379124341003,3.8066624897703196,7.2456550675945355,6.950814768442584,0.0,8741,91,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
18.0,3.2188758248682006,6.625392368007956,0.0,0.0,0.0,8750,1804,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,3310,107,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,6030,981,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,7550,1216,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
54.0,6.553933404025811,3.4965075614664802,5.147494476813453,2.1972245773362196,0.0,2253,359,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
25.0,5.0106352940962555,0.0,5.272999558563747,6.595780513961311,0.0,8318,1711,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
46.0,0.0,0.0,0.6931471805599453,0.0,7.483806687665835,7481,1215,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,583,109,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,3255,517,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
30.0,0.0,4.962844630259907,6.769641976852503,4.499809670330265,8.159946655578548,789,8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
47.0,5.62040086571715,0.0,6.2325135022910265,3.2188758248682006,0.0,5223,1002,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,8012,1531,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,6.561030665896573,0.0,0.0,0.0,6.369900982828227,4728,889,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,2.70805020110221,0.0,6.082218910376446,4.6443908991413725,5.811140992976701,4850,792,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,2009,59,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
44.0,0.0,6.234410725718371,4.867534450455582,5.5093883366279774,0.0,6361,1031,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,4401,716,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
28.0,0.0,6.376726947898627,3.4965075614664802,1.9459101490553132,7.2868764117507,287,12,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
36.0,0.0,0.0,6.761572768804055,0.6931471805599453,0.6931471805599453,466,101,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
42.0,6.78897174299217,0.0,2.302585092994046,1.9459101490553132,0.0,69,16,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,5163,322,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0.6931471805599453,6.555356891810665,0.0,0.0,0.0,9144,1768,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,3688,697,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
10.0,0.0,0.0,0.0,0.0,0.0,8266,1345,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,1255,242,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
58.0,0.0,0.0,0.0,0.0,0.0,6321,194,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,9013,1461,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
40.0,0.0,0.0,0.0,0.0,0.0,2858,109,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,4625,183,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,2361,380,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
20.0,0.0,0.0,0.0,0.0,0.0,1381,209,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,9179,1494,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
34.0,7.247792581767846,0.0,1.6094379124341003,5.886104031450156,0.0,3691,763,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
26.0,0.0,8.19946419761216,0.0,6.950814768442584,0.0,6028,57,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
36.0,0.0,8.073091199693154,0.0,6.54965074223381,4.290459441148391,2215,27,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,8429,1351,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
67.0,0.0,6.635946555686647,0.0,0.6931471805599453,0.0,1347,271,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
37.0,4.290459441148391,0.0,2.9444389791664403,0.0,6.697034247666484,8233,1575,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
46.0,3.091042453358316,0.0,7.6760099320288875,6.0473721790462776,4.300545392805998,596,123,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
36.0,5.488937726156687,0.0,6.508769136971682,0.0,0.0,2275,460,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
13.0,0.0,0.0,0.0,0.0,0.0,3455,709,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
38.0,3.1354942159291497,2.302585092994046,3.713572066704308,6.597145701886651,0.0,8753,1805,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,7224,1175,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
45.0,0.0,0.0,7.75491027202143,4.442651256490317,0.0,5693,1087,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,6.270988431858299,5.605802066295998,4.605170185988092,0.0,4.875197323201151,1100,62,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
40.0,0.0,0.0,0.0,0.0,0.0,7356,1181,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
37.0,0.0,0.0,0.0,0.0,0.0,3515,725,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
49.0,7.700747794511798,3.7612001156935624,4.700480365792417,3.1780538303479458,0.0,6070,186,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,9072,1758,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
37.0,1.9459101490553132,6.082218910376446,4.925016320245448,4.007333185232471,8.016647877057803,2798,23,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,4027,659,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,8503,279,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
42.0,0.0,0.0,0.0,0.0,0.0,3775,712,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
33.0,0.0,4.30406509320417,3.4657359027997265,9.047115310873217,9.112286431500795,7782,291,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,4305,707,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,9221,1497,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16.0,6.1779441140506,0.0,5.117993812416755,0.0,4.812184355372417,5414,872,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,6133,993,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,5642,215,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,4360,896,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
45.0,0.0,0.0,0.0,0.0,0.0,5606,213,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
44.0,6.5638555265321274,0.0,1.791759469228055,0.0,4.31748811353631,1956,68,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,7783,1487,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
27.0,7.315218389752975,0.6931471805599453,0.0,0.0,0.0,2765,532,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,2518,87,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,6128,992,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
25.0,0.0,0.0,0.0,0.0,0.0,602,36,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,2421,145,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,6756,1095,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
24.0,3.091042453358316,0.0,6.536691597591305,2.5649493574615367,0.0,697,147,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42.0,8.527143522269405,6.169610732491456,0.0,0.0,0.0,5132,828,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,2055,330,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
20.0,6.601230118728877,0.0,0.0,3.7376696182833684,0.6931471805599453,8845,1823,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,1425,220,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16.0,0.0,0.0,0.0,0.0,0.0,4514,736,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,7.468513271496337,0.0,0.0,0.0,0.0,2092,410,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
35.0,1.6094379124341003,3.9889840465642745,0.0,0.0,6.739336627357174,7542,1442,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,0.0,5.135798437050262,0.0,6.317164686747284,0.0,1803,354,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
48.0,0.0,0.0,0.0,0.0,0.0,3506,113,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43.0,1.6094379124341003,0.0,7.51479976048867,0.6931471805599453,4.204692619390966,3163,656,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
21.0,7.417580402414544,0.0,6.2325135022910265,0.0,0.0,257,49,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21.0,5.905361848054571,7.036148493750536,6.679599185844383,4.890349128221754,0.0,2658,549,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
43.0,0.0,2.833213344056216,3.5553480614894135,6.625392368007956,0.6931471805599453,3283,619,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
30.0,0.0,4.74493212836325,0.0,6.588926477533519,4.219507705176107,8780,1414,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
56.0,0.0,0.0,0.0,0.0,0.0,1661,20,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,1960,122,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
29.0,6.811244378601294,0.0,0.0,4.962844630259907,0.0,6999,449,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
23.0,0.0,4.844187086458591,6.0014148779611505,0.0,3.091042453358316,6192,1183,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
18.0,7.05444965813294,3.367295829986474,3.9318256327243257,0.0,0.0,8161,1688,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,1727,342,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
19.0,0.0,7.025538314638521,1.6094379124341003,0.0,0.0,2552,492,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
34.0,0.0,4.812184355372417,7.668093709082406,8.905037290767,7.101675971619444,1148,42,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47.0,0.0,5.916202062607435,0.0,5.942799375126701,3.6635616461296463,4653,302,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
45.0,4.31748811353631,0.0,0.0,7.030857476116121,3.1354942159291497,8759,1695,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
13.0,6.361302477572996,4.356708826689592,0.0,5.726847747587197,1.791759469228055,3054,579,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,8964,1734,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
53.0,7.583247524303362,0.0,6.455198563340122,0.0,0.0,6757,1292,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,0.0,7.997326822998097,6.07806688983722,3.367295829986474,5.241747015059643,9250,597,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
44.0,6.369900982828227,0.0,5.407171771460119,0.0,7.353081920515432,5575,1156,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
28.0,0.0,6.697034247666484,0.0,7.622663951323595,4.290459441148391,6215,239,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,5879,1122,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
63.0,0.0,0.0,0.0,0.0,0.0,5907,960,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,1281,193,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,2790,86,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,5575,1156,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,8469,1356,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
16.0,5.497232539259716,0.0,3.4965075614664802,7.835974581721566,4.532599493153256,873,180,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
62.0,0.0,0.0,0.0,0.0,0.0,8294,543,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
38.0,1.0986122886681098,4.74493212836325,6.648984550024776,8.037543185118697,6.1070228877422545,4446,175,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
46.0,0.0,0.0,0.0,0.0,0.0,3775,712,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,1630,252,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,9034,288,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
21.0,0.0,6.576469569048224,0.0,0.0,0.0,6541,1356,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30.0,0.0,3.5553480614894135,4.969813299576001,5.62040086571715,0.0,8050,1300,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
24.0,0.0,0.0,4.04305126783455,6.336825731146441,6.78105762593618,5224,1003,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
35.0,4.007333185232471,6.202535517187923,2.5649493574615367,8.808668062106715,5.537334267018537,5015,194,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
29.0,3.044522437723423,4.506145114510275,7.551186867296149,0.0,1.3862943611198906,4836,911,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
43.0,7.278628942320682,0.0,5.017279836814924,0.0,0.0,3986,755,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
56.0,6.875232087276577,0.0,0.0,1.3862943611198906,0.0,3903,804,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,3715,602,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19.0,0.0,5.820082930352362,6.2324480165505225,0.6931471805599453,0.0,3566,573,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27.0,6.587550014824796,0.0,7.415175109613295,0.0,0.0,6891,215,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
31.0,0.0,7.232010331664759,0.0,7.493317248862145,6.3784261836515865,4750,57,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
28.0,1.6094379124341003,5.117993812416755,6.612041034833092,0.0,0.0,2588,419,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,7018,467,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,6578,1259,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
18.0,6.996681488176539,0.0,5.342334251964811,5.017279836814924,0.0,7510,1435,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
49.0,5.241747015059643,0.0,4.969813299576001,7.275172319452771,6.320768294250582,8480,1382,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,5768,193,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23.0,0.0,4.543294782270004,0.6931471805599453,0.0,6.297109319933935,3913,738,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,6094,227,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,6837,435,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
14.0,0.0,0.0,0.0,0.0,0.0,7572,1228,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,6.501289670540389,4.343805421853684,6.318899779606851,7.2991214627108,0.0,5490,1137,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,4112,678,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,5264,858,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
35.0,5.1647859739235145,0.0,5.945420608606575,0.0,4.143134726391533,2299,448,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,5008,952,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,1233,184,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,1116,174,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,0.0,6.714170529909472,0.0,7.507690077819904,7.319202458767849,4658,147,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
19.0,5.87493073085203,0.0,0.0,0.0,5.652489180268651,8075,1547,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,5142,1050,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
13.0,0.0,0.0,0.0,0.0,0.0,7462,1206,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
4.0,0.0,0.0,0.0,0.0,0.0,3392,541,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
47.0,7.623153068476902,0.0,4.564348191467836,0.0,4.795790545596741,4339,814,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
24.0,6.54965074223381,0.0,3.9512437185814275,1.0986122886681098,1.6094379124341003,4457,917,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
18.0,1.0986122886681098,7.179307969504034,4.110873864173311,3.367295829986474,0.6931471805599453,1225,244,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
53.0,0.0,0.0,0.0,0.0,0.0,9073,347,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
27.0,0.0,2.70805020110221,0.0,0.0,7.75190533307861,7096,260,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
22.0,0.0,0.0,5.111987788356544,2.70805020110221,6.4457198193855785,6409,1035,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
55.0,5.638354669333745,0.0,6.09807428216624,0.0,0.0,869,164,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,7660,294,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
24.0,5.497232539259716,6.75343791859778,0.0,0.0,1.791759469228055,2006,386,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
7.0,0.0,0.0,0.0,0.0,0.0,5945,970,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,1710,276,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21.0,1.0986122886681098,8.494538500851432,4.174387269895637,8.507748732588238,7.45876269238096,8475,331,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
21.0,4.888178563022833,1.0986122886681098,4.897839799950911,0.0,6.309918278226516,2089,412,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
17.0,0.0,0.0,0.0,0.0,0.0,6665,222,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,5714,916,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
62.0,1.3862943611198906,0.0,7.975564658495202,0.0,0.0,3484,718,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,3126,116,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
12.0,0.0,0.0,0.0,0.0,0.0,1186,183,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,6.5722825426940075,6.111467339502679,5.342334251964811,0.0,3.8066624897703196,1687,334,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
28.0,0.0,7.9714309977693505,3.8501476017100584,8.5657928612523,9.008224187854049,7188,233,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
26.0,0.0,2.6390573296152584,0.0,8.24380842366528,8.17695386822578,8122,302,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6.0,0.0,0.0,0.0,0.0,0.0,8796,1418,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
18.0,6.39024066706535,4.90527477843843,2.0794415416798357,0.0,0.0,8083,1669,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
54.0,0.0,0.0,0.0,0.0,0.0,769,28,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18.0,6.626717749249025,0.0,3.5553480614894135,0.0,0.0,4393,278,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
44.0,6.489204931325317,0.0,4.6443908991413725,0.0,5.978885764901122,7521,1560,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,6446,1047,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
18.0,0.0,0.0,2.995732273553991,6.62273632394984,1.6094379124341003,8191,1320,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
10.0,0.0,0.0,0.0,0.0,0.0,3243,516,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
56.0,0.0,0.0,0.0,0.0,0.0,2572,93,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,1423,61,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
72.0,5.736572297479192,0.0,0.0,0.0,6.139884552226255,8248,1339,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
56.0,6.023447592961033,6.20050917404269,2.302585092994046,4.770684624465665,3.5263605246161616,4261,137,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
